review_status	case_id	case_path	pr_number	pr_title	test_type	test_path	test_name	failure_signature	patch_url	候选细粒度机制	是否适合单独成subpattern	边界/相邻模式	备注
reviewed	pr-24870	cases/2021/06/pr-24870.json	24870	executor: add limit implementation for CTEExec	unit	executor/cte_test.go	TestCTEWithLimit	"fix data race | rows = tk.MustQuery(""with recursive cte1(c1) as (select 1 union select 2 order by 1 limit 1 offset 1) select * from cte1"") (executor/cte_test.go)"	https://github.com/pingcap/tidb/pull/24870.patch	CTEExec.Next 对共享 resTbl 的 Lock/Unlock 临界区不一致	是	属于共享结果表锁纪律不一致子族	patch 把 `Unlock` 改为紧跟 `Lock` 的 `defer`，信号明确
reviewed	pr-24892	cases/2021/06/pr-24892.json	24892	*: use pprof profile to collect CPU time group by SQL and plan digest	unit	ddl/db_change_test.go	db_change_test	fix race test	https://github.com/pingcap/tidb/pull/24892.patch	TopSQL/pprof 测试里的 mock collector map/counter 与 profile 采集 goroutine 并发读写	部分适合	混合共享 collector 状态与 Sleep/等待窗口问题	可作为 TopSQL mock 共享状态子族样本，但这次修复是 race+timing bundle
reviewed	pr-24935	cases/2021/06/pr-24935.json	24935	executor: make the ParallelApply be safe to be called again after returning empty results	unit	executor/parallel_apply_test.go	parallel_apply_test	from t1 where t1.a=1 order by a limit 1`).Check(testkit.Rows()) // can return an empty result instead of hanging forever (executor/parallel_apply_test.go)	https://github.com/pingcap/tidb/pull/24935.patch	ParallelApply 的 drained 标志在多次 Next / 异步执行路径间并发读写	部分适合	更像 executor drained/reentry 状态机，与 worker lifecycle 相邻	patch 用 atomic drained flag 避免重入 hang，偏状态机边界样本
reviewed	pr-24988	cases/2021/06/pr-24988.json	24988	util: add top sql collector	unit	util/topsql/tracecpu_test.go	TestTopSQLReporter	fix race test and ci lint	https://github.com/pingcap/tidb/pull/24988.patch	TopSQL mock agent server 的 records/sqlMetas/planMetas 被流式上报与断言路径并发读写	是	属于 mock agent 共享 map/slice 并发访问子族	高纯度样例：加 mutex + 线程安全 getter
reviewed	pr-24999	cases/2021/06/pr-24999.json	24999	statistics: support indexes containing virtual column for full sampling	unit	executor/analyze_test.go	analyze_test	fix race | schemaForVirtualColEval is built once and reused for sampling with virtual columns (executor/analyze.go)	https://github.com/pingcap/tidb/pull/24999.patch	Analyze sampling worker 并发构造 virtual column evaluation schema/metadata	是	属于共享 schema/column metadata 需预构建再发布子族	patch 在 builder/open 阶段预建 `schemaForVirtualColEval`，再供 worker 复用
reviewed	pr-25006	cases/2021/06/pr-25006.json	25006	Telemetry: Add slow query statistic bucket into telemetry data	unit	executor/executor_test.go	executor_test	Fix race condition.	https://github.com/pingcap/tidb/pull/25006.patch	Telemetry slow-query 全局 bucket map 被采集/查询路径并发读写	部分适合	同时混入 Prometheus timeout 调大，属于 race+timing bundle	共享 global bucket map 是正例，但本 PR 不是纯单机制
reviewed	pr-25129	cases/2021/06/pr-25129.json	25129	telemetry: fix panic caused by assign nil map	unit	telemetry/data_slow_query.go	telemetry: fix panic caused by assign nil map	use go init to avoid race condition in test case	https://github.com/pingcap/tidb/pull/25129.patch	Telemetry slow-query bucket 全局 map 既可能未初始化也会被并发读写	是	与 `pr-25006` 同族，但这里更具体是 init + 共享 map 更新	兼有 nil map 问题，但共享全局 bucket map 的并发访问信号依然清晰
reviewed	pr-25132	cases/2021/06/pr-25132.json	25132	*: use full sampling as default analyze	unit	executor/analyze_test.go	subquery	fix race	https://github.com/pingcap/tidb/pull/25132.patch	ANALYZE sampling worker 并发构造 virtual column 评估 schema/metadata	是	与 `pr-24999` 同族	可作为同型重复锚点
reviewed	pr-25175	cases/2021/06/pr-25175.json	25175	planner: reset recorded cte plan in plan encoder	unit	planner/core/plan_test.go	plan_test	fix encode cte plan race	https://github.com/pingcap/tidb/pull/25175.patch	plan encoder 复用 recorded CTE plan slice（`pn.ctes`），跨编码调用并发覆写	是	属于 plan encoder / recorded slice 共享复用子族	patch 每次 encode 前 reset `pn.ctes`，信号明确
reviewed	pr-25180	cases/2021/06/pr-25180.json	25180	executor: skip unstable test case TestApplyGoroutinePanic	unit	executor/parallel_apply_test.go	TestApplyGoroutinePanic	executor: skip unstable test case TestApplyGoroutinePanic	https://github.com/pingcap/tidb/pull/25180.patch	`-race` 下直接 Skip `TestApplyGoroutinePanic` 规避 executor race	否	更像 quarantine / skip 策略，不是机制	保留作“没有修根因”的负例
reviewed	pr-25405	cases/2021/06/pr-25405.json	25405	ddl, executor: fix test race in terror	unit	ddl/ddl_api.go	ddl, executor: fix test race in terror	ddl, executor: fix test race in terror	https://github.com/pingcap/tidb/pull/25405.patch	terror.NewStdErr / NewStd 构造触碰共享 terror 内部状态，非 init 时并发调用	是	与前面的 terror error-class 共享状态子族同族	高纯度样例：把初始化前移到 package init
reviewed	pr-25789	cases/2021/06/pr-25789.json	25789	statistics: skip dumping nil histograms for virtual columns in analyze	unit	statistics/handle/handle_test.go	TestAnalyzeVirtualCol	+ // report unexpected/unreasonable data race error on subIndexWorkerWg when running TestAnalyzeVirtualCol test	https://github.com/pingcap/tidb/pull/25789.patch	subIndexWorkerWg 指针在 worker 并发使用前后初始化时机不稳	是	属于 worker 辅助同步对象需先初始化再启动并发路径的子族	patch 提前创建 `subIndexWorkerWg`，避免 worker 启动后再补字段
reviewed	pr-25796	cases/2021/06/pr-25796.json	25796	domain,session: fix annoying log when running session bench test	unit	executor/executor_test.go	executor_test	fix two DATA RACE	https://github.com/pingcap/tidb/pull/25796.patch	close store / pool 早于 domain/background wg，后台仍访问已关闭资源	否	更像 teardown 顺序 / 资源生命周期	核心不是共享状态细分，而是关闭顺序
reviewed	pr-25797	cases/2021/06/pr-25797.json	25797	*: update tikv/client-go to improve failpoint performance issue	unit	ddl/ddl_test.go	ddl_test	+ // It appears in the main function to be set before any use of client-go to prevent data race.	https://github.com/pingcap/tidb/pull/25797.patch	client-go failpoint 开关在并发使用后才启用，导致初始化/读取竞态	是	属于全局 failpoint / knob 必须先初始化再并发使用的子族	和前面的全局开关类相连，但这里更具体是 client-go failpoint init-before-use
reviewed	pr-26053	cases/2021/07/pr-26053.json	26053	*: finish insert/point_get for local temporary table	unit	session/session_test.go	session_test	delete remove to avoid data race	https://github.com/pingcap/tidb/pull/26053.patch	commit local temp table 时在迭代 txnMemBuffer 过程中原地删除 key	部分适合	更像 txn buffer 生命周期 / 迭代期间原地改写	需要补看 diff 再判断是否能独立成细 subpattern
reviewed	pr-26308	cases/2021/07/pr-26308.json	26308	sessionctx/variable: avoid SysVar clone every time when visiting system variable	unit	sessionctx/variable/sysvar_test.go	TestXXX	The current implementation for system variable is not good. To avoid DATA RACE in the unit test, it Clone() a new object every time.	https://github.com/pingcap/tidb/pull/26308.patch	SetSysVar 通过就地改共享 SysVar.Value，读取方再靠 clone 兜底	是	属于 SysVar 模板对象不可变 / 重新注册新对象子族	与 `pr-24732` 前后呼应：一个是 deep copy 读，一个是 immutable 写
reviewed	pr-26714	cases/2021/08/pr-26714.json	26714	domain, executor: fix sysvar cache race	unit	executor/set_test.go	set_test	A bug in the sysvar cache identified by flaky test cases has been fixed.	https://github.com/pingcap/tidb/pull/26714.patch	sysvar cache rebuild 并发重建，旧 fetch 结果回写覆盖新值	是	属于缓存重建 lost-update / rebuild mutex 子族	很适合 agent：看到 concurrent rebuild + stale overwrite 就能判断
reviewed	pr-26909	cases/2021/08/pr-26909.json	26909	*: fix many leaks of the test case	unit	ddl/db_change_test.go	db_change_test	When I tried to figure out the DATA RACE in https://github.com/pingcap/tidb/pull/26241, I found those problems.	https://github.com/pingcap/tidb/pull/26909.patch	Exec 返回的 recordset 未关闭，后台 executor 继续引用旧 StmtCtx	否	更像 recordset/resource leak -> StmtCtx 生命周期	应单列到 teardown-before-async-finish / close recordset 家族
reviewed	pr-27096	cases/2021/08/pr-27096.json	27096	lightning: save status checkpoint synchronously	unit	br/pkg/lightning/restore/restore_test.go	restore_test	Related unstable integration test: [lightning_checkpoint_engines_order](https://ci.pingcap.net/blue/organizations/jenkins/br_ghpr_unit_and_integration_test/detail/br_ghpr_unit_and_integration_test/5389/pipeline).	https://github.com/pingcap/tidb/pull/27096.patch	Lightning checkpoint 异步落盘，cleanup/restart 先于持久化完成	否	更像 async ordering / durability timing	不是共享可变状态读写子 pattern
reviewed	pr-27155	cases/2021/08/pr-27155.json	27155	ddl: fix data race for TestIssue23872	unit	ddl/db_test.go	TestIssue23872	ddl: fix data race for TestIssue23872	https://github.com/pingcap/tidb/pull/27155.patch	Exec 返回的 recordset 用完不 Close，后台 goroutine 与后续语句复用 StmtCtx	否	与 `pr-26909` 同族，recordset 生命周期 / 清理顺序	高纯度 sibling 样例
reviewed	pr-27235	cases/2021/08/pr-27235.json	27235	txn, session, test: Try to stabilize testTxnStateSerialSuite.TestRunning and TestBlocked	unit	session/session_test.go	TestRunning	txn, session, test: Try to stabilize testTxnStateSerialSuite.TestRunning and TestBlocked	https://github.com/pingcap/tidb/pull/27235.patch	TestRunning / TestBlocked 依赖 failpoint + sleep 协调事务状态	否	更像 timing / pause hook / goroutine join	不是共享状态 race 主机制
reviewed	pr-27436	cases/2021/08/pr-27436.json	27436	*: fix unstable test testSerialSuite.TestTemporaryTableNoNetwork	unit	executor/executor_test.go	TestTemporaryTableNoNetwork	*: fix unstable test testSerialSuite.TestTemporaryTableNoNetwork	https://github.com/pingcap/tidb/pull/27436.patch	测试 goroutine 闭包复用外层 `err` 变量，且返回前未等待 goroutine 退出	部分适合	混合 goroutine 闭包共享外层变量与 goroutine join/lifecycle	可保留作“共享 `err` + WaitGroup 收尾”的边界样本
reviewed	pr-27864	cases/2021/09/pr-27864.json	27864	test: fix data race of Kill	unit	executor/prepared_test.go	prepared_test	test: fix data race of Kill	https://github.com/pingcap/tidb/pull/27864.patch	shared killed flag 在 Kill 路径与测试断言线程间并发读写	是	属于共享布尔状态改为 atomic 的子族	高纯度样例：plain bool -> atomic load/store
reviewed	pr-27881	cases/2021/09/pr-27881.json	27881	test: fix race of hash join	unit	executor/join.go	test: fix race of hash join	test: fix race of hash join	https://github.com/pingcap/tidb/pull/27881.patch	hash join 多个 probe worker 共享 shallow-copied row container	是	属于 worker-local 副本替代共享容器子族	patch 在启动 worker 前就准备每个 worker 的 row container 副本
reviewed	pr-27986	cases/2021/09/pr-27986.json	27986	store/gcworker: fix test data race	unit	store/gcworker/gc_worker_serial_test.go	gc_worker_serial_test	store/gcworker: fix test data race	https://github.com/pingcap/tidb/pull/27986.patch	Oracle 在 bootstrap 之后才被替换，后台组件已开始并发使用旧实例	是	属于 init-before-bootstrap / 共享依赖先注入再启动子族	与前面的 bindHandle / failpoint / client-go 先初始化再启动很接近
reviewed	pr-28022	cases/2021/09/pr-28022.json	28022	sessionctx: fix data-race bug when alloc task id	unit	executor/tiflash_test.go	tiflash_test	sessionctx: fix data-race bug when alloc task id	https://github.com/pingcap/tidb/pull/28022.patch	task-id allocator 在并发 Open 路径里无锁分配重复 id	是	属于共享分配器 / 计数器需加锁子族	agent 信号明确：多个执行侧共用 allocator 且无锁
reviewed	pr-28925	cases/2021/10/pr-28925.json	28925	*: set character_set_client for parser properly	unit	parser/parser_test.go	new_character_set	// Only one rebuild can be in progress at a time, this prevents a lost update race	https://github.com/pingcap/tidb/pull/28925.patch	sysvar cache rebuild lost-update 影响 parser 读取到的 charset/collation	部分适合	与 `pr-26714` 同族，但本 PR 同时混入 parser 显式 charset 参数修复	共享 sysvar cache 重建仍是主要信号，只是最终 patch 不是纯单机制
reviewed	pr-29238	cases/2021/11/pr-29238.json	29238	planner: fix the issue that some IndexJoin cannot use plan-cache	unit	executor/prepared_test.go	prepared_test	// Since multiple inner workers run concurrently, we should copy join's indexRanges for every worker to avoid data race.	https://github.com/pingcap/tidb/pull/29238.patch	IndexJoin 多个 inner worker 共享可变 indexRanges slice	是	与更早的 IndexJoin 共享 ranges 子族同族	高纯度样例：per-worker copy/rebuild ranges
reviewed	pr-29276	cases/2021/11/pr-29276.json	29276	expression: migrate tests to testify	unit	expression/bench_test.go	TestCIWeightString	"- c.Skip(""Skip this unstable test temporarily and bring it back before 2021-07-26"") | return &defaultRandGen{rand.New(&lockedSource{src:rand.NewSource(int64(rand.Uint64()))})} (expression/bench_test.go)"	https://github.com/pingcap/tidb/pull/29276.patch	defaultRandGen 共享 `rand.Source` 在并发表达式执行中无锁访问	部分适合	同时混入串行化测试与 infra 迁移，但 thread-safe RNG 机制本身是清晰的	可保留作“共享随机源需要 lockedSource”边界正例
